Sub  Trial   Group    Task  Block  Errors      Stimuli      ManEst        RT   G12ManEst FGApApproved
  3     59 GPME-SL  ManEst      2       4          D1A       58.63        875.60    245.00       38.56            1
  3     60 GPME-SL  ManEst      2       4          D1B       59.33       1167.38    595.00       39.27            1
  3     61 GPME-SL  ManEst      2       4          D1B       56.52        917.23    220.00       36.46            1
  3     62 GPME-SL  ManEst      2       4          D2A       60.86        818.60    250.00       40.79            1
  3     63 GPME-SL  ManEst      2       4          D1A       59.99        957.56    260.00       39.93            1
  3     64 GPME-SL  ManEst      2       4          D2B       63.75        950.53    300.00       43.68            1
  3     65 GPME-SL  ManEst      3       4          D1A       68.07       1011.50    360.00       48.69            1
  3     66 GPME-SL  ManEst      3       4          D1B       61.56        899.48    305.00       42.17            1
  3     67 GPME-SL  ManEst      3       4          D2A       59.95        782.54    280.00       40.57            0
  3     68 GPME-SL  ManEst      3       4          D2A       61.67        922.58    270.00       42.28            1
  3     69 GPME-SL  ManEst      3       4          D2B       62.15        833.74    235.00       42.77            1
  3     70 GPME-SL  ManEst      3       4          D2A       57.73        861.58    230.00       38.35            1
  3     71 GPME-SL  ManEst      3       4          D2A       64.24        923.52    300.00       44.86            1
  3     72 GPME-SL  ManEst      3       4          D1A       56.61       1021.37    415.00       37.23            1
  3     73 GPME-SL  ManEst      3       4          D1B       60.36        919.58    285.00       40.98            1
  3     74 GPME-SL  ManEst      3       4          D2A       58.60        939.50    310.00       39.22            1
  3     75 GPME-SL  ManEst      3       4          D1A       56.84       1152.12    490.00       37.46            1
  3     76 GPME-SL  ManEst      3       4          D2B       61.14        818.66    210.00       41.76            1
  3     77 GPME-SL  ManEst      3       4          D2B       54.47        813.63    245.00       35.08            1
  3     78 GPME-SL  ManEst      3       4          D1B       55.40        973.29    440.00       36.02            1
  3     79 GPME-SL  ManEst      3       4          D2A       56.47        944.49    240.00       37.09            1
  3     80 GPME-SL  ManEst      3       4          D2A       59.67        826.63    285.00       40.29            1
  3     81 GPME-SL  ManEst      3       4          D1B       56.96        858.60    250.00       37.58            1
  3     82 GPME-SL  ManEst      3       4          D2B       55.86        848.65    255.00       36.48            1
  3     83 GPME-SL  ManEst      3       4          D2A       58.72        793.49    230.00       39.34            1
  3     84 GPME-SL  ManEst      3       5          D2B       61.35        857.45    230.00       41.97            1
  3     85 GPME-SL  ManEst      3       5          D1A       59.96        843.52    265.00       40.58            1
  3     86 GPME-SL  ManEst      3       5          D2B       59.32        847.55    290.00       39.94            1
  3     87 GPME-SL  ManEst      3       5          D1B       63.90        886.50    290.00       44.52            1
  3     88 GPME-SL  ManEst      3       5          D1A       58.47        923.50    245.00       39.09            1
  3     89 GPME-SL  ManEst      3       5          D1B       61.70        933.51    340.00       42.32            1
  3     90 GPME-SL  ManEst      3       5          D1B       62.76       1114.34    375.00       43.38            1
  3     91 GPME-SL  ManEst      3       5          D1A       60.83        876.55    270.00       41.45            1
  3     92 GPME-SL  ManEst      3       5          D1A       65.91        897.55    265.00       46.53            1
  3     93 GPME-SL  ManEst      3       5          D2B       62.06        859.47    260.00       42.68            1
  3     94 GPME-SL  ManEst      3       5          D1B       66.78        868.56    255.00       47.40            1
  3     95 GPME-SL  ManEst      3       5          D2B       65.43        986.48    305.00       46.04            1
  3     96 GPME-SL  ManEst      3       5          D1A       65.70        764.61    265.00       46.32            1
  3     97 GPME-SL  ManEst      4       5          D2B       59.36       1001.29    320.00       40.72            1
  3     98 GPME-SL  ManEst      4       5          D1B       57.09        789.52    230.00       38.45            1
  3     99 GPME-SL  ManEst      4       6          D1B       63.39        852.45    310.00       44.75            1
  3    100 GPME-SL  ManEst      4       6          D2A       58.09        868.55    290.00       39.45            1
  3    101 GPME-SL  ManEst      4       7          D2B       64.39        788.64    210.00       45.74            1
  3    102 GPME-SL  ManEst      4       7          D1A       63.35        849.58    250.00       44.71            1
  3    103 GPME-SL  ManEst      4       7          D2A       58.76        874.47    250.00       40.12            1
  3    104 GPME-SL  ManEst      4       7          D2B       66.38        831.56    240.00       47.74            1
  3    105 GPME-SL  ManEst      4       7          D2A       59.26        794.77    255.00       40.62            1
  3    106 GPME-SL  ManEst      4       7          D1A       63.30        825.39    235.00       44.66            1
  3    107 GPME-SL  ManEst      4       7          D2A       57.97        947.58    255.00       39.33            1
  3    108 GPME-SL  ManEst      4       7          D1B       59.32        926.38    245.00       40.67            1
  3    109 GPME-SL  ManEst      4       7          D1B       66.18        886.45    260.00       47.54            1
  3    110 GPME-SL  ManEst      4       8          D1A       60.46       1139.37    430.00       41.82            1
  3    111 GPME-SL  ManEst      4       8          D2B       66.39        859.61    235.00       47.75            1
  3    112 GPME-SL  ManEst      4       8          D1B       63.13        879.48    235.00       44.49            1
  3    113 GPME-SL  ManEst      4       8          D2A       58.65        910.47    245.00       40.01            1
  3    114 GPME-SL  ManEst      4       8          D1A       58.13       1020.45    420.00       39.49            1
  3    115 GPME-SL  ManEst      4       8          D2B       57.15        933.38    220.00       38.51            1
  3    116 GPME-SL  ManEst      4       8          D2B       61.06        940.53    220.00       42.42            1
  3    117 GPME-SL  ManEst      4       8          D1B       59.33        877.39    230.00       40.69            1
  3    118 GPME-SL  ManEst      4       8          D2A       57.28        875.54    270.00       38.64            1
  3    119 GPME-SL  ManEst      4       8          D2B       55.53        940.91    265.00       36.89            1
  3    120 GPME-SL  ManEst      4       8          D2B       56.18        926.44    235.00       37.54            1
  3    121 GPME-SL  ManEst      4       8          D1B       57.24        954.46    320.00       38.60            1
  3    122 GPME-SL  ManEst      4       8          D1A       55.42        948.53    265.00       36.78            1
  3    123 GPME-SL  ManEst      4       8          D1A       62.58        909.61    275.00       43.94            1
  3    124 GPME-SL  ManEst      4       8          D1B       61.68       1029.49    290.00       43.04            1
  3    125 GPME-SL  ManEst      4       8          D2A       60.72        758.94    210.00       42.08            1
  3    126 GPME-SL  ManEst      4       8          D1A       60.93        981.49    260.00       42.28            1
  3    127 GPME-SL  ManEst      4       8          D1A       66.63        969.39    315.00       47.99            1
  3    128 GPME-SL  ManEst      4       8          D2A       58.06       1087.13    250.00       39.42            1
  4      1 GMPE-SL  ManEst      1       0          D1A       63.75       1047.46    265.00       43.97            1
  4      2 GMPE-SL  ManEst      1       0          D2B       61.67       1056.35    250.00       41.89            1
  4      3 GMPE-SL  ManEst      1       0          D2A       59.10       1132.40    230.00       39.33            1
  4      4 GMPE-SL  ManEst      1       0          D1B       58.38       1117.38    260.00       38.60            0
